clip_id,src_word_index,target_word_index,is_same_position,position_score,src_word,dat_word,dit_word,dat_lev_sim,dit_lev_sim,dat_combined_weighted,dat_combined_harmonic,dit_combined_weighted,dit_combined_harmonic,dat_advantage,src_len,dat_len,dit_len
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,55,0,0.844,der,,von,0.889,0.889,0.669,0.265,0.669,0.265,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,56,0,0.859,der,,er,0.889,0.963,0.665,0.243,0.716,0.246,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,57,0,0.875,der,,"BMW,",0.889,0.889,0.66,0.219,0.66,0.219,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,58,0,0.891,der,,equierung,0.889,0.741,0.655,0.194,0.551,0.19,0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,59,0,0.906,der,,einer,0.889,0.889,0.65,0.17,0.65,0.17,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,60,0,0.922,der,,der,0.889,1.0,0.646,0.143,0.723,0.145,-0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,61,0,0.938,der,,친구ereium.,0.889,0.778,0.641,0.116,0.563,0.115,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,62,0,0.953,der,,Breakkt,0.889,0.778,0.636,0.089,0.559,0.089,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,63,0,0.969,der,,bei,0.889,0.926,0.632,0.06,0.657,0.06,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,1,64,0,0.984,der,,"denritieren,",0.889,0.704,0.627,0.031,0.498,0.031,0.185,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,0,0,0.031,Sicht,Aus,Er,0.815,0.815,0.861,0.885,0.861,0.885,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,1,0,0.016,Sicht,der,bist,0.815,0.889,0.866,0.892,0.917,0.934,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,2,1,0.0,Sicht,Sicht,keinNarrator,1.0,0.63,1.0,1.0,0.741,0.773,0.37,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,3,0,0.016,Sicht,der,aus.,0.815,0.815,0.866,0.892,0.866,0.892,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,4,0,0.031,Sicht,FDP,Es,0.815,0.815,0.861,0.885,0.861,0.885,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,5,0,0.047,Sicht,sollte,happens,0.852,0.741,0.882,0.9,0.805,0.834,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,6,0,0.062,Sicht,man,ja,0.815,0.815,0.852,0.872,0.852,0.872,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,7,0,0.078,Sicht,ausalterisch,auch,0.667,0.889,0.744,0.774,0.899,0.905,-0.222,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,8,0,0.094,Sicht,mit,auf,0.889,0.815,0.894,0.897,0.842,0.858,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,9,0,0.109,Sicht,der,der,0.815,0.815,0.838,0.851,0.838,0.851,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,10,0,0.125,Sicht,Mittel,Heffe.,0.815,0.815,0.833,0.844,0.833,0.844,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,11,0,0.141,Sicht,umgehen,Run,0.778,0.815,0.802,0.816,0.828,0.836,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,12,0,0.156,Sicht,und,jetzt,0.815,0.852,0.824,0.829,0.85,0.848,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,13,0,0.172,Sicht,muss,gehen,0.815,0.815,0.819,0.821,0.819,0.821,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,14,0,0.188,Sicht,er,wir,0.815,0.852,0.814,0.813,0.84,0.832,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,15,0,0.203,Sicht,aufs,uns,0.815,0.815,0.81,0.806,0.81,0.806,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,16,0,0.219,Sicht,Notwendigsten,kurz,0.593,0.815,0.649,0.674,0.805,0.798,-0.222,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,17,0,0.234,Sicht,beschränken.,auf.,0.667,0.815,0.697,0.713,0.8,0.79,-0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,18,0,0.25,Sicht,,Das,0.815,0.815,0.795,0.781,0.795,0.781,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,19,0,0.266,Sicht,,ist,0.815,0.889,0.791,0.772,0.843,0.804,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,20,0,0.281,Sicht,,esse,0.815,0.815,0.786,0.764,0.786,0.764,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,21,0,0.297,Sicht,,ganze,0.815,0.815,0.781,0.755,0.781,0.755,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,22,0,0.312,Sicht,,"naprtte,",0.815,0.778,0.777,0.746,0.751,0.73,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,23,0,0.328,Sicht,,da,0.815,0.815,0.772,0.737,0.772,0.737,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,24,0,0.344,Sicht,,unter,0.815,0.815,0.767,0.727,0.767,0.727,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,25,0,0.359,Sicht,,dem,0.815,0.815,0.763,0.718,0.763,0.718,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,26,0,0.375,Sicht,,Umgang,0.815,0.778,0.758,0.707,0.732,0.693,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,27,0,0.391,Sicht,,"chaiert,",0.815,0.815,0.753,0.697,0.753,0.697,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,28,0,0.406,Sicht,,weil,0.815,0.815,0.749,0.687,0.749,0.687,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,29,0,0.422,Sicht,,nicht,0.815,0.963,0.744,0.676,0.847,0.722,-0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,30,0,0.438,Sicht,,auf,0.815,0.815,0.739,0.665,0.739,0.665,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,31,0,0.453,Sicht,,Streamspann,0.815,0.63,0.735,0.655,0.605,0.586,0.185,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,32,0,0.469,Sicht,,ydrant,0.815,0.815,0.73,0.643,0.73,0.643,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,33,0,0.484,Sicht,,zugineinander,0.815,0.556,0.725,0.632,0.544,0.535,0.259,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,34,0,0.5,Sicht,,hinsiert.,0.815,0.815,0.72,0.62,0.72,0.62,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,35,0,0.516,Sicht,,Die,0.815,0.852,0.716,0.607,0.742,0.617,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,36,0,0.531,Sicht,,in,0.815,0.852,0.711,0.595,0.737,0.605,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,37,0,0.547,Sicht,,dem,0.815,0.815,0.706,0.582,0.706,0.582,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,38,0,0.562,Sicht,,Haus,0.815,0.815,0.702,0.57,0.702,0.57,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,39,0,0.578,Sicht,,ist,0.815,0.889,0.697,0.556,0.749,0.572,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,40,0,0.594,Sicht,,tatsächlich,0.815,0.704,0.692,0.542,0.615,0.515,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,41,0,0.609,Sicht,,mit서버dle,0.815,0.741,0.688,0.528,0.636,0.512,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,42,0,0.625,Sicht,,und,0.815,0.815,0.683,0.514,0.683,0.514,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,43,0,0.641,Sicht,,Er,0.815,0.815,0.678,0.498,0.678,0.498,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,44,0,0.656,Sicht,,kidneys,0.815,0.778,0.674,0.484,0.648,0.477,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,45,0,0.672,Sicht,,angehhen.,0.815,0.741,0.669,0.468,0.617,0.455,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,46,0,0.688,Sicht,,Das,0.815,0.815,0.664,0.451,0.664,0.451,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,47,0,0.703,Sicht,,ist,0.815,0.889,0.66,0.435,0.711,0.445,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,48,0,0.719,Sicht,,ein,0.815,0.852,0.655,0.418,0.681,0.423,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,49,0,0.734,Sicht,,"Viertel,",0.815,0.815,0.65,0.401,0.65,0.401,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,50,0,0.75,Sicht,,das,0.815,0.815,0.645,0.383,0.645,0.383,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,51,0,0.766,Sicht,,ist,0.815,0.889,0.641,0.364,0.693,0.37,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,52,0,0.781,Sicht,,noch,0.815,0.889,0.636,0.345,0.688,0.351,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,53,0,0.797,Sicht,,präz,0.815,0.815,0.631,0.325,0.631,0.325,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,54,0,0.812,Sicht,,Bullet,0.815,0.815,0.627,0.306,0.627,0.306,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,55,0,0.828,Sicht,,von,0.815,0.815,0.622,0.284,0.622,0.284,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,56,0,0.844,Sicht,,er,0.815,0.815,0.617,0.262,0.617,0.262,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,57,0,0.859,Sicht,,"BMW,",0.815,0.815,0.613,0.24,0.613,0.24,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,58,0,0.875,Sicht,,equierung,0.815,0.704,0.608,0.217,0.53,0.212,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,59,0,0.891,Sicht,,einer,0.815,0.852,0.603,0.192,0.629,0.193,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,60,0,0.906,Sicht,,der,0.815,0.815,0.599,0.169,0.599,0.169,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,61,0,0.922,Sicht,,친구ereium.,0.815,0.704,0.594,0.142,0.516,0.14,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,62,0,0.938,Sicht,,Breakkt,0.815,0.778,0.589,0.115,0.563,0.115,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,63,0,0.953,Sicht,,bei,0.815,0.815,0.585,0.089,0.585,0.089,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,2,64,0,0.969,Sicht,,"denritieren,",0.815,0.63,0.58,0.06,0.45,0.059,0.185,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,0,0,0.047,der,Aus,Er,0.889,0.963,0.908,0.92,0.96,0.958,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,1,0,0.031,der,der,bist,1.0,0.852,0.991,0.984,0.887,0.907,0.148,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,2,0,0.016,der,Sicht,keinNarrator,0.815,0.63,0.866,0.892,0.736,0.768,0.185,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,3,1,0.0,der,der,aus.,1.0,0.889,1.0,1.0,0.922,0.941,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,4,0,0.016,der,FDP,Es,0.889,0.926,0.917,0.934,0.943,0.954,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,5,0,0.031,der,sollte,happens,0.778,0.778,0.835,0.863,0.835,0.863,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,6,0,0.047,der,man,ja,0.889,0.889,0.908,0.92,0.908,0.92,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,7,0,0.062,der,ausalterisch,auch,0.63,0.852,0.722,0.754,0.878,0.893,-0.222,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,8,0,0.078,der,mit,auf,0.889,0.889,0.899,0.905,0.899,0.905,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,9,0,0.094,der,der,der,1.0,1.0,0.972,0.951,0.972,0.951,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,10,0,0.109,der,Mittel,Heffe.,0.815,0.852,0.838,0.851,0.864,0.871,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,11,0,0.125,der,umgehen,Run,0.778,0.889,0.807,0.824,0.885,0.882,-0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,12,0,0.141,der,und,jetzt,0.889,0.852,0.88,0.874,0.854,0.855,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,13,0,0.156,der,muss,gehen,0.852,0.852,0.85,0.848,0.85,0.848,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,14,0,0.172,der,er,wir,0.963,0.926,0.922,0.89,0.897,0.874,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,15,0,0.188,der,aufs,uns,0.852,0.889,0.84,0.832,0.866,0.849,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,16,0,0.203,der,Notwendigsten,kurz,0.593,0.889,0.654,0.68,0.861,0.84,-0.296,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,17,0,0.219,der,beschränken.,auf.,0.667,0.889,0.701,0.72,0.857,0.832,-0.222,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,18,0,0.234,der,,Das,0.889,0.926,0.852,0.823,0.878,0.838,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,19,0,0.25,der,,ist,0.889,0.889,0.847,0.814,0.847,0.814,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,20,0,0.266,der,,esse,0.889,0.852,0.843,0.804,0.817,0.789,0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,21,0,0.281,der,,ganze,0.889,0.815,0.838,0.795,0.786,0.764,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,22,0,0.297,der,,"naprtte,",0.889,0.778,0.833,0.785,0.756,0.739,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,23,0,0.312,der,,da,0.889,0.926,0.829,0.776,0.855,0.789,-0.037,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,24,0,0.328,der,,unter,0.889,0.889,0.824,0.765,0.824,0.765,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,25,0,0.344,der,,dem,0.889,0.963,0.819,0.755,0.871,0.78,-0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,26,0,0.359,der,,Umgang,0.889,0.778,0.815,0.745,0.737,0.703,0.111,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,27,0,0.375,der,,"chaiert,",0.889,0.815,0.81,0.734,0.758,0.707,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,28,0,0.391,der,,weil,0.889,0.889,0.805,0.723,0.805,0.723,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,29,0,0.406,der,,nicht,0.889,0.815,0.8,0.712,0.749,0.687,0.074,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,30,0,0.422,der,,auf,0.889,0.889,0.796,0.701,0.796,0.701,0.0,20,18,65
clips\f975c67c-35a5-4cac-8195-51f456b59edc\06c61e48b56ba0e9395d9e5e09638059078d51ccdc93d800758cd656f1dbaa5a.flac,3,31,0,0.438,der,,Streamspann,0.889,0.63,0.791,0.689,0.61,0.594,0.259,20,18,65
