clip_id,word_index,src_word,dat_at_pos,dit_at_pos,dat_possibility,dit_possibility,dat_advantage,is_discrepancy,src_len,dat_len,dit_len,dat_len_ratio,dit_len_ratio
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b62fa1c43641eb0457b452083db09fab1dbf365e9a03faee0f4bd6a546b8d8c2.flac,0,Doch,Aber,Aber,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b62fa1c43641eb0457b452083db09fab1dbf365e9a03faee0f4bd6a546b8d8c2.flac,1,der,Reglanz,reglanzendruhung,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b62fa1c43641eb0457b452083db09fab1dbf365e9a03faee0f4bd6a546b8d8c2.flac,2,Glanz,und,ist,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b62fa1c43641eb0457b452083db09fab1dbf365e9a03faee0f4bd6a546b8d8c2.flac,3,und,Ruhmisch,verblast.,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b62fa1c43641eb0457b452083db09fab1dbf365e9a03faee0f4bd6a546b8d8c2.flac,4,Ruhm,verblost.,,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b62fa1c43641eb0457b452083db09fab1dbf365e9a03faee0f4bd6a546b8d8c2.flac,5,ist,,,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\99c4f9b3-262d-4050-9973-a4abb8046872\b62fa1c43641eb0457b452083db09fab1dbf365e9a03faee0f4bd6a546b8d8c2.flac,6,verblasst.,,,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\460a10ef-020f-4559-810a-115a066b9bab\bb60c58cae8b2bbffca2a8a51697558618e399a62cc572c4b370e9b3d825548c.flac,0,Diese,Die,eine,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\460a10ef-020f-4559-810a-115a066b9bab\bb60c58cae8b2bbffca2a8a51697558618e399a62cc572c4b370e9b3d825548c.flac,1,Ausgaben,Ausgabe,der,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\460a10ef-020f-4559-810a-115a066b9bab\bb60c58cae8b2bbffca2a8a51697558618e399a62cc572c4b370e9b3d825548c.flac,2,müssen,mindere,Erlincupplan,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\460a10ef-020f-4559-810a-115a066b9bab\bb60c58cae8b2bbffca2a8a51697558618e399a62cc572c4b370e9b3d825548c.flac,3,aber,Beleitwerte,betreten.,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\460a10ef-020f-4559-810a-115a066b9bab\bb60c58cae8b2bbffca2a8a51697558618e399a62cc572c4b370e9b3d825548c.flac,4,belegt,können.,,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\460a10ef-020f-4559-810a-115a066b9bab\bb60c58cae8b2bbffca2a8a51697558618e399a62cc572c4b370e9b3d825548c.flac,5,werden,,,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\460a10ef-020f-4559-810a-115a066b9bab\bb60c58cae8b2bbffca2a8a51697558618e399a62cc572c4b370e9b3d825548c.flac,6,können.,,,0.0,0.0,0.0,0,7,5,4,0.714,0.571
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,0,Das,Das,Das,1.0,1.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,1,betrifft,betrifft,betrifft,1.0,1.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,2,das,30,Stritat,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,3,13.,Jahre,Jahrhundert,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,4,Jahrhundert,100,genauso,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,5,genauso,genaue,wie,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,6,wie,Soh,die,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,7,den,wie,gestrigenometok.,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,8,gestrigen,der,,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2be89650-fc8e-429a-a8e3-2e92b3538639\d72405358a239931ab9333a90c4a6d6709c64540e4e5d0ac3bcad5b370bd6f1b.flac,9,Nachmittag.,Gestrigenon,,0.0,0.0,0.0,0,10,12,8,1.2,0.8
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,0,Der,Der,Der,1.0,1.0,0.0,0,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,1,manipulierte,mannibulierte,Manni,0.0,0.0,0.0,0,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,2,Anruf,Arow,politiert,0.0,0.0,0.0,0,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,3,wurde,ist,die,0.0,0.0,0.0,0,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,4,den,der,"AORF,",0.0,0.0,0.0,0,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,5,Opfern,Opfer,ist,0.0,0.0,0.0,0,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,6,nicht,nicht,er,1.0,0.0,1.0,1,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,7,einmal,einmal,ob,1.0,0.0,1.0,1,9,10,13,1.111,1.444
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\64343b280834bb497617510bef69ae2a6c1109bf82325858843371f3260441cf.flac,8,angezeigt.,allzeigt,für,0.0,0.0,0.0,0,9,10,13,1.111,1.444
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d17ede8fc96b77522109c714c530cf6652b8ea77f6df80ef64f9a56ce7295ee3.flac,0,Ein,Ein,Entdeilen,1.0,0.0,1.0,1,7,8,7,1.143,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d17ede8fc96b77522109c714c530cf6652b8ea77f6df80ef64f9a56ce7295ee3.flac,1,Teil,Teil,von,1.0,0.0,1.0,1,7,8,7,1.143,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d17ede8fc96b77522109c714c530cf6652b8ea77f6df80ef64f9a56ce7295ee3.flac,2,des,von,Glant,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d17ede8fc96b77522109c714c530cf6652b8ea77f6df80ef64f9a56ce7295ee3.flac,3,Geländes,Klern,bliebte,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d17ede8fc96b77522109c714c530cf6652b8ea77f6df80ef64f9a56ce7295ee3.flac,4,bleibt,bleibt,Witter,1.0,0.0,1.0,1,7,8,7,1.143,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d17ede8fc96b77522109c714c530cf6652b8ea77f6df80ef64f9a56ce7295ee3.flac,5,weiterhin,wieder,in,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\d17ede8fc96b77522109c714c530cf6652b8ea77f6df80ef64f9a56ce7295ee3.flac,6,abgesperrt.,in,Obbeschwert.,0.0,0.0,0.0,0,7,8,7,1.143,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,0,Die,Die,Die,1.0,1.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,1,Diskussion,Diskussion,Diskussion,1.0,1.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,2,auf,auf,auf,1.0,1.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,3,Facebook,Facebook,Facebook,1.0,1.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,4,bezeichnet,bezeichnet,bezeichnet,1.0,1.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,5,er,er,er,1.0,1.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,6,als,also,als,0.0,1.0,-1.0,1,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,7,übertrieben,über,übertreiben,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,8,und,drübenen,die,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\a1a2456cbad9a79c2e820d6650c254e35e82294906579fbcf6c779fe648b3330.flac,9,Hetze.,Hezzi.,Hatie.,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,0,In,In,guijungs,1.0,0.0,1.0,1,7,7,2,1.0,0.286
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,1,der,der,Thats,1.0,0.0,1.0,1,7,7,2,1.0,0.286
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,2,Nacht,Nacht,,1.0,0.0,1.0,1,7,7,2,1.0,0.286
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,3,waren,sind,,0.0,0.0,0.0,0,7,7,2,1.0,0.286
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,4,Schüsse,Schüsse,,1.0,0.0,1.0,1,7,7,2,1.0,0.286
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,5,zu,gehören,,0.0,0.0,0.0,0,7,7,2,1.0,0.286
clips\c4c03e6f-50a2-4d24-ae88-caf3032798fa\ad9f703eba14f64d3585c4056f00656af8ccbbac15320edf8986c2d63a222f13.flac,6,hören.,sie.,,0.0,0.0,0.0,0,7,7,2,1.0,0.286
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,0,100,100%,100%,1.0,1.0,0.0,0,8,5,6,0.625,0.75
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,1,Prozent,vom,vom,0.0,0.0,0.0,0,8,5,6,0.625,0.75
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,2,des,Umsatzgönnt,Umsatz,0.0,0.0,0.0,0,8,5,6,0.625,0.75
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,3,Umsatzes,an,gönnt,0.0,0.0,0.0,0,8,5,6,0.625,0.75
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,4,gehen,mirter.,an,0.0,0.0,0.0,0,8,5,6,0.625,0.75
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,5,an,,mirter.,0.0,0.0,0.0,0,8,5,6,0.625,0.75
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,6,den,,,0.0,0.0,0.0,0,8,5,6,0.625,0.75
clips\6858a37b-edd0-4fdf-871c-96d3b1bd3e21\bc825b5554d0ce15f5ad5ab58b3612effcc6a6164cb41a64662c97bb863225a1.flac,7,Mieter.,,,0.0,0.0,0.0,0,8,5,6,0.625,0.75
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,0,Lions,Leihens,Leions,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,1,gewinnen,gönnen,gönnet,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,2,erstmals,es,erst,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,3,nach,erst,mal,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,4,vier,mal,nach,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,5,Niederlagen,nach,vier,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,6,wieder,vier,Niederlage,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\72349cd5e52db61e4e7cfd9713613bdee1e2e1b0fce54025e3fd57c8c4094aa4.flac,7,zuhause.,Niederlage,wie,0.0,0.0,0.0,0,8,11,10,1.375,1.25
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,0,Das,Das,dass,1.0,0.0,1.0,1,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,1,ist,ist,ich,1.0,0.0,1.0,1,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,2,am,ein,ein,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,3,besten,Bestand,Bestanke,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,4,am,von,aus平,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,5,Eingang,der,dieser,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,6,der,bagels,Spielb,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,7,Ausstellung,Springboard,смотрhe,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,8,zu,bei,bin.,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\0d7bacea-1a75-4c14-b580-40d5b98663b6\56f09838b4ed1d69578ce12c9b38a04af2100a741aeefd75e6114aaa222a04a9.flac,9,beobachten.,das,,0.0,0.0,0.0,0,10,12,9,1.2,0.9
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\aedd11ca57fe40a09164928a3bcc10897f4666d731af296b1077e71e8a79e4ce.flac,0,Ich,Ich,Ich,1.0,1.0,0.0,0,6,5,5,0.833,0.833
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\aedd11ca57fe40a09164928a3bcc10897f4666d731af296b1077e71e8a79e4ce.flac,1,habe,habe,habe,1.0,1.0,0.0,0,6,5,5,0.833,0.833
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\aedd11ca57fe40a09164928a3bcc10897f4666d731af296b1077e71e8a79e4ce.flac,2,einfach,einfach,einfach,1.0,1.0,0.0,0,6,5,5,0.833,0.833
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\aedd11ca57fe40a09164928a3bcc10897f4666d731af296b1077e71e8a79e4ce.flac,3,zu,zwei,zwei,0.0,0.0,0.0,0,6,5,5,0.833,0.833
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\aedd11ca57fe40a09164928a3bcc10897f4666d731af296b1077e71e8a79e4ce.flac,4,viele,Probleme.,Probleme.,0.0,0.0,0.0,0,6,5,5,0.833,0.833
clips\00fafc97-bf8b-4f35-ae97-b22e83e150f2\aedd11ca57fe40a09164928a3bcc10897f4666d731af296b1077e71e8a79e4ce.flac,5,Probleme.,,,0.0,0.0,0.0,0,6,5,5,0.833,0.833
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,0,Aber,Der,Der,0.0,0.0,0.0,0,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,1,vorerst,Buch,Buch,0.0,0.0,0.0,0,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,2,hat,hat,hat,1.0,1.0,0.0,0,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,3,Bauer,sich,sieogaus,0.0,0.0,0.0,0,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,4,bis,bis,im,1.0,0.0,1.0,1,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,5,am,am,Zeit,1.0,0.0,1.0,1,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,6,10.,Zaten,der,0.0,0.0,0.0,0,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,7,Januar,Januar,Yan,1.0,0.0,1.0,1,9,9,11,1.0,1.222
clips\e4d6b98b-b3f3-4e0f-9954-4abb7de23540\87f099c2279fa1515f1603cbeea134ef40a50877c6e682d04ac86de3b96aeaac.flac,8,Ferien.,verirrt.,Jeu,0.0,0.0,0.0,0,9,9,11,1.0,1.222
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,0,In,Im,In,0.0,1.0,-1.0,1,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,1,Madrid,Nordrät,Nordritte,0.0,0.0,0.0,0,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,2,wäre,wäre,wäre,1.0,1.0,0.0,0,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,3,nur,in,in,0.0,0.0,0.0,0,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,4,schon,Nummer,Numbershow,0.0,0.0,0.0,0,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,5,ein,schon,eines,0.0,0.0,0.0,0,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,6,Unentschieden,ein,Unentschiehte-Essensorsionen.,0.0,0.0,0.0,0,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,7,eine,des,,0.0,0.0,0.0,0,9,10,7,1.111,0.778
clips\2346f20d-b2bc-4712-8c83-5e376731a1c9\9e04b23aed2fa8d6198f82924af1966a956d8516f8b327da7c9373d66c08bff7.flac,8,Sensation.,unentschehter,,0.0,0.0,0.0,0,9,10,7,1.111,0.778
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,0,Die,Traurige,Tra友,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,1,Frau,nach,und,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,2,ist,Auge,jego,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,3,nach,auf,mich,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,4,Angaben,der,auch,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,5,der,Storzerwollschaft,nur,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,6,Staatsanwaltschaft,unter,durch,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,7,unterdessen,der,die,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,8,ausser,Sauce,Staats,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\c81c27c4-3e50-4b38-827e-2fc2bf899dc7\ce4c25d0c52155c7cb8690652516e631ab4bad337c9109da86d8187317173751.flac,9,Lebensgefahr.,Lebenskur.,وجerte支us.,0.0,0.0,0.0,0,10,10,10,1.0,1.0
clips\0f19ca1d-11fe-4822-83e9-4d0f7bcce0cd\901619818a366d0c14342c0169a24ca035bf7dbf098e861cf4e4dfba37aefa45.flac,0,Diese,Die,Die,0.0,0.0,0.0,0,6,20,5,3.333,0.833
